State_NFHS5,District_NFHS5,District_norm,State_norm,Total_Population,SC_Population,ST_Population,SC_Pct,ST_Pct,SCST_Combined_Pct,Source,Census_Year,Table_Reference,Primary_URL,Download_Instructions,Note
Uttar Pradesh,Ghazipur,GHAZIPUR,UTTAR PRADESH,3620268,749395,21721,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Chandauli,CHANDAULI,UTTAR PRADESH,1952756,404220,11716,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Varanasi,VARANASI,UTTAR PRADESH,3676841,761106,22061,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Sant Ravidas Nagar (Bhadohi),SANT RAVIDAS NAGAR (BHADOHI),UTTAR PRADESH,1578213,326690,9469,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Mirzapur,MIRZAPUR,UTTAR PRADESH,2496970,516872,14981,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Sonbhadra,SONBHADRA,UTTAR PRADESH,1862559,385549,11175,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Etah,ETAH,UTTAR PRADESH,1774480,367317,10646,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Kanshiram Nagar,KANSHIRAM NAGAR,UTTAR PRADESH,1436719,297400,8620,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Amethi,AMETHI,UTTAR PRADESH,2522670,522192,15136,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Budaun,BUDAUN,UTTAR PRADESH,3681896,762152,22091,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Ghaziabad,GHAZIABAD,UTTAR PRADESH,4681645,969100,28089,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Hapur,HAPUR,UTTAR PRADESH,554985,114881,3329,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Moradabad,MORADABAD,UTTAR PRADESH,4772006,987805,28632,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Muzaffarnagar,MUZAFFARNAGAR,UTTAR PRADESH,4143512,857706,24861,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Rae Bareli,RAE BARELI,UTTAR PRADESH,3405559,704950,20433,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Sambhal,SAMBHAL,UTTAR PRADESH,318898,66011,1913,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Shamli,SHAMLI,UTTAR PRADESH,391605,81062,2349,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttar Pradesh,Sultanpur,SULTANPUR,UTTAR PRADESH,3797117,786003,22782,20.7,0.6,21.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Uttarkashi,UTTARKASHI,UTTARAKHAND,330086,62056,9572,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Chamoli,CHAMOLI,UTTARAKHAND,391605,73621,11356,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Rudraprayag,RUDRAPRAYAG,UTTARAKHAND,242285,45549,7026,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Tehri Garhwal,TEHRI GARHWAL,UTTARAKHAND,618931,116359,17948,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Dehradun,DEHRADUN,UTTARAKHAND,1696694,318978,49204,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Garhwal,GARHWAL,UTTARAKHAND,687271,129206,19930,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Pithoragarh,PITHORAGARH,UTTARAKHAND,483439,90886,14019,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Bageshwar,BAGESHWAR,UTTARAKHAND,259898,48860,7537,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Almora,ALMORA,UTTARAKHAND,622506,117031,18052,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Champawat,CHAMPAWAT,UTTARAKHAND,259648,48813,7529,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Nainital,NAINITAL,UTTARAKHAND,954605,179465,27683,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Udham Singh Nagar,UDHAM SINGH NAGAR,UTTARAKHAND,1648902,309993,47818,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
Uttarakhand,Hardwar,HARDWAR,UTTARAKHAND,1890422,355399,54822,18.8,2.9,21.7,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Darjiling,DARJILING,WEST BENGAL,1846823,434003,107115,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Jalpaiguri,JALPAIGURI,WEST BENGAL,3872846,910118,224625,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Koch Bihar,KOCH BIHAR,WEST BENGAL,2819086,662485,163506,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Uttar Dinajpur,UTTAR DINAJPUR,WEST BENGAL,3007134,706676,174413,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Dakshin Dinajpur,DAKSHIN DINAJPUR,WEST BENGAL,1676276,393924,97224,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Maldah,MALDAH,WEST BENGAL,3988845,937378,231353,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Murshidabad,MURSHIDABAD,WEST BENGAL,7103807,1669394,412020,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Birbhum,BIRBHUM,WEST BENGAL,3502404,823064,203139,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Nadia,NADIA,WEST BENGAL,5167600,1214386,299720,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,North Twenty Four Pargana,NORTH TWENTY FOUR PARGANA,WEST BENGAL,10009781,2352298,580567,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Hugli,HUGLI,WEST BENGAL,5519145,1296999,320110,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
West Bengal,Bankura,BANKURA,WEST BENGAL,3596674,845218,208607,23.5,5.8,29.3,STATE_MEAN_ESTIMATED,2011,Census 2011 PCA B-13 (SC) / B-14 (ST),https://censusindia.gov.in/census.website/data/census-tables,Census Tables → 2011 → Primary Census Abstract → B Series → B-13 / B-14 → District Level,PUBLISHED=direct from Census 2011 PCA district tables. STATE_MEAN_ESTIMATED=Census 2011 state-level published means applied.
